Customer_ID,Total_Months,Active_Months,Inactive_Months,Reliability_Score,Reliability_Band,Total_Spend,Final_Avg_Spent,Total_Transaction_Value,Unique_Invoice_Count,Average_Invoice_Value,Monthly_Value_CV,Recency_Days,Customer_Lifetime_Months,Purchase_Frequency,First_Purchase_Date,Last_Purchase_Date,Spend_Trend,Trend_Status,Cluster,Customer_Segment,Risk_Level
13479,4,0,4,0.0,Likely to Exit,169.21,2.9174,808.5,7,115.5,2.051,220,17,0.4118,2010-08-19,2011-05-25,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13480,2,1,1,50.0,At Risk,147.18,3.5898,627.82,2,313.91,3.8661,438,24,0.0833,2010-01-29,2010-10-19,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
13481,12,2,10,16.67,Likely to Exit,679.77,2.9814,3798.84,14,271.35,1.3872,67,25,0.56,2009-12-04,2011-10-25,1.207,Increasing,0,"High-Value, Reliable, Recent",High Risk
13482,2,0,2,0.0,Likely to Exit,54.38,2.719,336.09,2,168.05,3.1792,254,22,0.0909,2010-03-22,2011-04-21,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13483,1,0,1,0.0,Likely to Exit,10.56,1.056,140.34,1,140.34,1.4142,87,3,0.3333,2011-10-05,2011-10-05,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13484,4,1,3,25.0,Likely to Exit,199.85,4.9962,767.32,4,191.83,2.615,263,22,0.1818,2010-03-10,2011-04-12,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13485,8,2,6,25.0,Likely to Exit,585.39,3.6135,2957.92,15,197.19,1.7353,255,25,0.6,2009-12-03,2011-04-20,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
13486,3,1,2,33.33,Likely to Exit,200.79,2.91,1122.41,3,374.14,1.2029,100,6,0.5,2011-07-07,2011-09-22,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Medium Risk
13487,5,0,5,0.0,Likely to Exit,221.61,4.5227,846.87,5,169.37,2.0601,79,25,0.2,2009-12-05,2011-10-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13488,18,12,6,66.67,Likely to Stay,2570.96,3.517,15513.73,29,534.96,1.0054,39,24,1.2083,2010-01-25,2011-11-22,0.874,Declining,0,"High-Value, Reliable, Recent",Low Risk
13489,3,0,3,0.0,Likely to Exit,19.84,1.4171,449.52,4,112.38,1.8985,127,11,0.3636,2011-02-18,2011-08-26,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13490,1,0,1,0.0,Likely to Exit,75.25,9.4062,154.25,1,154.25,4.6904,676,23,0.0435,2010-02-23,2010-02-23,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13491,19,1,18,5.26,Likely to Exit,955.03,3.5635,4566.56,27,169.13,0.9805,73,25,1.08,2009-12-07,2011-10-19,2.242,Increasing,0,"High-Value, Reliable, Recent",High Risk
13492,2,1,1,50.0,At Risk,225.08,4.5016,1269.84,3,423.28,2.0034,158,8,0.375,2011-05-09,2011-07-26,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Medium Risk
13493,2,0,2,0.0,Likely to Exit,103.17,12.8963,618.63,2,309.31,2.339,297,11,0.1818,2011-02-25,2011-03-09,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13494,1,0,1,0.0,Likely to Exit,65.97,3.665,316.26,1,316.26,3.1623,333,11,0.0909,2011-02-01,2011-02-01,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13495,8,1,7,12.5,Likely to Exit,366.25,2.3035,5246.61,13,403.59,1.7407,29,25,0.52,2009-12-07,2011-12-02,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
13496,2,0,2,0.0,Likely to Exit,111.74,3.1039,617.93,3,205.98,2.7114,32,13,0.2308,2010-12-15,2011-11-29,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13497,5,0,5,0.0,Likely to Exit,224.78,3.2577,1266.33,7,180.9,1.9653,304,23,0.3043,2010-02-08,2011-03-02,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13498,1,0,1,0.0,Likely to Exit,38.51,2.2653,327.38,1,327.38,4.899,752,25,0.04,2009-12-09,2009-12-09,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13499,6,0,6,0.0,Likely to Exit,95.83,2.1296,1146.96,7,163.85,1.5039,39,10,0.7,2011-03-15,2011-11-22,3.614,Increasing,1,"Mid-Value, Unreliable, Recent",High Risk
13500,3,1,2,33.33,Likely to Exit,304.93,3.5049,1436.3,5,287.26,2.2083,45,14,0.3571,2010-11-03,2011-11-16,2.483,Increasing,1,"Mid-Value, Unreliable, Recent",Medium Risk
13501,4,3,1,75.0,Likely to Stay,431.65,3.7211,2840.26,5,568.05,2.5168,264,20,0.25,2010-05-18,2011-04-11,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
13502,5,0,5,0.0,Likely to Exit,81.36,2.3929,774.6,6,129.1,1.9715,38,19,0.3158,2010-06-09,2011-11-23,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13503,5,2,3,40.0,At Risk,694.02,3.3049,1793.54,12,149.46,2.5088,93,23,0.5217,2010-02-16,2011-09-29,0.0,Declining,0,"High-Value, Reliable, Recent",Medium Risk
13504,1,0,1,0.0,Likely to Exit,81.44,3.7018,295.93,1,295.93,1.4142,86,3,0.3333,2011-10-06,2011-10-06,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13505,6,4,2,66.67,Likely to Stay,770.46,3.3941,4282.88,8,535.36,1.2626,89,9,0.8889,2011-04-21,2011-10-03,-0.009,Declining,0,"High-Value, Reliable, Recent",Low Risk
13506,5,0,5,0.0,Likely to Exit,289.28,2.8085,1609.65,8,201.21,1.7331,334,16,0.5,2010-09-05,2011-01-31,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13507,4,2,2,50.0,At Risk,543.38,3.3542,2479.16,4,619.79,1.0037,25,6,0.6667,2011-07-17,2011-12-06,0.226,Declining,0,"High-Value, Reliable, Recent",Medium Risk
13508,2,0,2,0.0,Likely to Exit,107.53,3.8404,287.05,2,143.52,3.2505,265,22,0.0909,2010-03-07,2011-04-10,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13509,7,0,7,0.0,Likely to Exit,66.28,1.3527,1114.72,8,139.34,1.8247,30,18,0.4444,2010-07-20,2011-12-01,4.995,Increasing,1,"Mid-Value, Unreliable, Recent",High Risk
13510,12,5,7,41.67,At Risk,949.43,3.1438,4488.39,17,264.02,1.2944,23,25,0.68,2009-12-14,2011-12-08,2.92,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
13511,2,0,2,0.0,Likely to Exit,70.44,11.74,244.61,2,122.3,4.6904,505,23,0.087,2010-02-01,2010-08-13,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13512,4,0,4,0.0,Likely to Exit,121.69,3.1203,713.39,4,178.35,2.09,282,20,0.2,2010-05-05,2011-03-24,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13513,4,0,4,0.0,Likely to Exit,118.26,2.8157,796.99,4,199.25,2.6307,148,23,0.1739,2010-02-22,2011-08-05,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13514,4,0,4,0.0,Likely to Exit,102.85,4.8976,815.9,4,203.97,2.5456,95,24,0.1667,2010-01-26,2011-09-27,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13515,6,0,6,0.0,Likely to Exit,198.02,2.6055,1265.82,6,210.97,1.7635,94,22,0.2727,2010-03-05,2011-09-28,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13516,4,0,4,0.0,Likely to Exit,218.0,3.5738,1685.26,4,421.32,1.9715,43,15,0.2667,2010-10-18,2011-11-18,1.621,Increasing,1,"Mid-Value, Unreliable, Recent",High Risk
13517,3,2,1,66.67,Likely to Stay,417.65,2.9206,2109.07,5,421.81,1.3001,81,7,0.7143,2011-06-13,2011-10-11,1.043,Stable,0,"High-Value, Reliable, Recent",Low Risk
13518,1,1,0,100.0,Very Loyal,104.57,2.7518,659.44,1,659.44,1.7321,107,4,0.25,2011-09-15,2011-09-15,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
13519,3,0,3,0.0,Likely to Exit,94.74,4.737,331.26,3,110.42,2.7656,72,16,0.1875,2010-09-23,2011-10-20,-0.097,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13520,12,2,10,16.67,Likely to Exit,966.76,4.5602,6680.65,15,445.38,1.1619,80,25,0.6,2009-12-17,2011-10-12,0.94,Stable,0,"High-Value, Reliable, Recent",High Risk
13521,2,2,0,100.0,Very Loyal,790.98,1.8142,1093.65,3,364.55,0.4735,23,2,1.5,2011-11-29,2011-12-08,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
13522,1,0,1,0.0,Likely to Exit,16.35,3.27,125.8,1,125.8,1.0,52,2,0.5,2011-11-09,2011-11-09,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13523,6,5,1,83.33,Very Loyal,1494.38,6.3321,4892.02,7,698.86,1.5276,55,14,0.5,2010-11-02,2011-11-06,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
13524,5,0,5,0.0,Likely to Exit,93.56,3.4652,680.18,5,136.04,0.8869,62,8,0.625,2011-05-04,2011-10-30,0.831,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13525,2,0,2,0.0,Likely to Exit,23.41,3.9017,628.78,2,314.39,1.8829,36,9,0.2222,2011-04-05,2011-11-25,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13526,1,0,1,0.0,Likely to Exit,55.2,1.0222,942.6,4,235.65,4.899,760,25,0.16,2009-12-01,2009-12-01,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13527,9,8,1,88.89,Very Loyal,1383.66,3.0145,4650.04,14,332.15,1.4204,55,24,0.5833,2010-01-21,2011-11-06,0.341,Declining,0,"High-Value, Reliable, Recent",Low Risk
13528,1,0,1,0.0,Likely to Exit,2.5,2.5,-40.0,1,-40.0,0.0,704,24,0.0417,2010-01-26,2010-01-26,,Insufficient History,3,"Low-Value, Reliable, Lapsed",High Risk
13529,2,0,2,0.0,Likely to Exit,83.98,5.5987,307.76,2,153.88,1.7678,100,8,0.25,2011-05-19,2011-09-22,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13530,1,0,1,0.0,Likely to Exit,36.13,2.0072,402.98,1,402.98,4.5826,656,22,0.0455,2010-03-15,2010-03-15,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13531,5,2,3,40.0,At Risk,412.28,4.5809,1738.52,6,289.75,2.2008,227,25,0.24,2009-12-03,2011-05-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
13532,1,1,0,100.0,Very Loyal,146.73,2.2232,210.31,1,210.31,1.0,55,2,0.5,2011-11-06,2011-11-06,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
13533,2,0,2,0.0,Likely to Exit,146.93,1.9333,270.79,3,90.26,2.0086,204,10,0.3,2011-03-17,2011-06-10,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13534,17,3,14,17.65,Likely to Exit,1296.16,2.8116,7324.5,60,122.08,0.5658,24,18,3.3333,2010-07-07,2011-12-07,1.071,Stable,0,"High-Value, Reliable, Recent",High Risk
13535,1,0,1,0.0,Likely to Exit,8.95,8.95,89.5,1,89.5,3.6056,424,14,0.0714,2010-11-02,2010-11-02,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13536,4,2,2,50.0,At Risk,576.07,3.2183,3448.29,7,492.61,0.5787,23,4,1.75,2011-09-25,2011-12-08,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
13537,2,0,2,0.0,Likely to Exit,136.1,3.2405,717.85,2,358.92,2.6835,447,16,0.125,2010-09-14,2010-10-10,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13538,11,2,9,18.18,Likely to Exit,621.88,4.3186,3112.73,12,259.39,1.6057,65,23,0.5217,2010-02-02,2011-10-27,0.781,Declining,0,"High-Value, Reliable, Recent",High Risk
13539,7,1,6,14.29,Likely to Exit,356.47,4.0508,1531.26,9,170.14,1.8396,107,21,0.4286,2010-04-28,2011-09-15,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13540,2,1,1,50.0,At Risk,177.52,5.5475,632.39,3,210.8,3.29,489,23,0.1304,2010-02-22,2010-08-29,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
13541,2,0,2,0.0,Likely to Exit,47.92,3.9933,717.9,3,239.3,3.0723,445,20,0.15,2010-05-18,2010-10-12,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13542,12,11,1,91.67,Very Loyal,1899.18,5.5858,3970.77,18,220.6,1.1307,398,25,0.72,2009-12-10,2010-11-28,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
13543,2,1,1,50.0,At Risk,216.19,4.5998,1439.61,2,719.8,3.3763,656,24,0.0833,2010-01-21,2010-03-15,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
13544,5,5,0,100.0,Very Loyal,678.46,2.6195,820.5,7,117.21,1.8688,61,22,0.3182,2010-03-05,2011-10-31,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
13545,3,1,2,33.33,Likely to Exit,152.69,2.588,347.35,3,115.78,3.5947,412,25,0.12,2009-12-01,2010-11-14,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
13546,5,0,5,0.0,Likely to Exit,345.03,2.2551,1092.14,5,218.43,1.4353,34,15,0.3333,2010-10-11,2011-11-27,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13547,1,1,0,100.0,Very Loyal,136.24,2.8987,175.53,1,175.53,3.7417,430,15,0.0667,2010-10-27,2010-10-27,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
13548,3,3,0,100.0,Very Loyal,517.02,2.7648,908.99,3,303.0,2.2352,118,17,0.1765,2010-08-25,2011-09-04,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Low Risk
13549,6,0,6,0.0,Likely to Exit,189.52,3.1587,1003.72,9,111.52,1.45,47,14,0.6429,2010-11-17,2011-11-14,0.626,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13550,1,0,1,0.0,Likely to Exit,73.72,1.6755,349.51,1,349.51,3.6056,405,14,0.0714,2010-11-21,2010-11-21,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13551,2,0,2,0.0,Likely to Exit,36.95,7.39,244.2,2,122.1,3.3479,341,23,0.087,2010-02-11,2011-01-24,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13552,14,3,11,21.43,Likely to Exit,893.37,3.9356,6618.63,32,206.83,0.9887,88,23,1.3913,2010-02-19,2011-10-04,0.423,Declining,0,"High-Value, Reliable, Recent",High Risk
13553,1,1,0,100.0,Very Loyal,330.65,3.5176,517.8,1,517.8,4.6904,696,23,0.0435,2010-02-03,2010-02-03,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
13554,3,3,0,100.0,Very Loyal,871.49,4.1303,1556.39,10,155.64,2.0821,402,16,0.625,2010-09-19,2010-11-24,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
13555,10,4,6,40.0,At Risk,1141.15,2.7631,8906.34,16,556.65,1.6623,95,24,0.6667,2010-01-19,2011-09-27,0.0,Declining,0,"High-Value, Reliable, Recent",Medium Risk
13556,2,0,2,0.0,Likely to Exit,18.59,2.0656,200.82,2,100.41,2.6527,451,16,0.125,2010-09-30,2010-10-06,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13557,9,0,9,0.0,Likely to Exit,379.34,2.0729,2980.08,16,186.25,1.5888,50,25,0.64,2009-12-08,2011-11-11,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
13558,3,2,1,66.67,Likely to Stay,386.66,2.2095,605.06,4,151.26,0.4325,27,3,1.3333,2011-10-02,2011-12-04,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
13559,2,0,2,0.0,Likely to Exit,5.5,2.75,990.0,2,495.0,3.0912,534,19,0.1053,2010-06-14,2010-07-15,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13560,1,0,1,0.0,Likely to Exit,98.52,2.9855,174.37,1,174.37,0.0,29,1,1.0,2011-12-02,2011-12-02,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13561,9,0,9,0.0,Likely to Exit,544.05,2.335,1820.72,11,165.52,1.327,237,23,0.4783,2010-02-28,2011-05-08,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
13562,7,5,2,71.43,Likely to Stay,832.33,4.2466,4838.18,8,604.77,1.5886,103,24,0.3333,2010-01-14,2011-09-19,0.0,Declining,0,"High-Value, Reliable, Recent",Low Risk
13563,2,2,0,100.0,Very Loyal,417.13,8.5129,777.53,2,388.76,1.4562,106,6,0.3333,2011-07-22,2011-09-16,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Low Risk
13564,14,14,0,100.0,Very Loyal,5773.69,4.3806,15786.72,54,292.35,1.0402,166,25,2.16,2009-12-02,2011-07-18,-0.0,Declining,0,"High-Value, Reliable, Recent",Low Risk
13565,3,0,3,0.0,Likely to Exit,116.14,1.9357,414.8,3,138.27,2.0469,41,15,0.2,2010-10-24,2011-11-20,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13566,5,5,0,100.0,Very Loyal,666.81,1.7829,1708.12,5,341.62,1.9907,62,22,0.2273,2010-03-10,2011-10-30,0.495,Declining,0,"High-Value, Reliable, Recent",Low Risk
13567,3,3,0,100.0,Very Loyal,526.18,2.5793,1078.59,5,215.72,2.349,450,19,0.2632,2010-06-16,2010-10-07,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
13568,1,1,0,100.0,Very Loyal,132.05,3.0011,192.85,1,192.85,2.4495,195,7,0.1429,2011-06-19,2011-06-19,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
13569,4,4,0,100.0,Very Loyal,589.15,2.753,893.78,4,223.44,1.6867,39,15,0.2667,2010-10-07,2011-11-22,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
13570,1,0,1,0.0,Likely to Exit,56.77,2.1026,239.49,1,239.49,2.8284,265,9,0.1111,2011-04-10,2011-04-10,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13571,19,3,16,15.79,Likely to Exit,1294.48,1.9149,4546.54,26,174.87,0.9001,34,25,1.04,2009-12-08,2011-11-27,1.749,Increasing,0,"High-Value, Reliable, Recent",High Risk
13572,1,1,0,100.0,Very Loyal,148.58,4.5024,1384.25,1,1384.25,2.6458,227,8,0.125,2011-05-18,2011-05-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
13573,5,1,4,20.0,Likely to Exit,263.78,2.9638,916.47,6,152.75,2.6863,72,22,0.2727,2010-03-12,2011-10-20,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13574,1,1,0,100.0,Very Loyal,214.6,2.0835,421.25,1,421.25,3.7417,433,15,0.0667,2010-10-24,2010-10-24,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
13575,5,0,5,0.0,Likely to Exit,98.8,2.1478,732.07,5,146.41,0.7943,45,7,0.7143,2011-06-16,2011-11-16,0.656,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
13576,21,2,19,9.52,Likely to Exit,1013.64,3.4953,11516.15,32,359.88,0.6472,32,25,1.28,2009-12-08,2011-11-29,0.738,Declining,0,"High-Value, Reliable, Recent",High Risk
13577,9,0,9,0.0,Likely to Exit,574.8,3.3034,3346.62,14,239.04,1.4525,47,25,0.56,2009-12-14,2011-11-14,0.611,Declining,0,"High-Value, Reliable, Recent",High Risk
13578,1,0,1,0.0,Likely to Exit,17.73,1.97,147.66,1,147.66,3.7417,431,15,0.0667,2010-10-26,2010-10-26,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13579,5,0,5,0.0,Likely to Exit,332.55,3.6147,1535.84,6,255.97,1.9437,36,23,0.2609,2010-02-18,2011-11-25,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13580,1,0,1,0.0,Likely to Exit,46.15,9.23,107.75,1,107.75,3.7417,428,15,0.0667,2010-10-29,2010-10-29,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13581,2,0,2,0.0,Likely to Exit,93.19,2.8239,280.53,2,140.27,2.5863,331,15,0.1333,2010-10-21,2011-02-03,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13582,2,0,2,0.0,Likely to Exit,31.49,2.8627,241.68,2,120.84,3.294,411,21,0.0952,2010-04-01,2010-11-15,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13583,2,2,0,100.0,Very Loyal,228.72,2.3825,1445.03,2,722.52,3.3285,177,24,0.0833,2010-01-29,2011-07-07,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Low Risk
13584,3,1,2,33.33,Likely to Exit,203.52,2.3127,347.15,5,69.43,3.3569,328,23,0.2174,2010-02-02,2011-02-06,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
13585,3,0,3,0.0,Likely to Exit,58.95,1.4738,674.46,4,168.61,3.3287,552,25,0.16,2009-12-01,2010-06-27,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13586,1,0,1,0.0,Likely to Exit,81.04,3.859,131.53,1,131.53,4.2426,563,19,0.0526,2010-06-16,2010-06-16,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13587,4,0,4,0.0,Likely to Exit,157.64,4.777,1308.1,6,218.02,2.6622,53,23,0.2609,2010-02-14,2011-11-08,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13588,6,0,6,0.0,Likely to Exit,249.35,1.3853,2445.12,13,188.09,0.9235,37,10,1.3,2011-03-29,2011-11-24,0.586,Declining,0,"High-Value, Reliable, Recent",High Risk
13589,6,1,5,16.67,Likely to Exit,368.07,7.0783,1120.74,6,186.79,1.9,36,25,0.24,2009-12-06,2011-11-25,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13590,14,3,11,21.43,Likely to Exit,975.99,2.3518,6298.29,21,299.92,1.2937,33,25,0.84,2009-12-01,2011-11-28,4.359,Increasing,0,"High-Value, Reliable, Recent",High Risk
13591,7,2,5,28.57,Likely to Exit,442.23,4.3356,2081.19,8,260.15,1.875,86,25,0.32,2009-12-14,2011-10-06,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
13592,3,0,3,0.0,Likely to Exit,100.16,6.26,247.96,4,61.99,1.717,57,10,0.4,2011-03-20,2011-11-04,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13593,11,9,2,81.82,Very Loyal,1604.21,3.8937,5475.21,16,342.2,1.1173,130,22,0.7273,2010-03-02,2011-08-23,0.0,Declining,0,"High-Value, Reliable, Recent",Low Risk
13594,3,0,3,0.0,Likely to Exit,107.33,3.0666,508.42,3,169.47,3.7237,74,24,0.125,2010-01-07,2011-10-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13595,3,1,2,33.33,Likely to Exit,465.05,3.0595,818.22,3,272.74,3.2114,538,22,0.1364,2010-03-03,2010-07-11,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
13596,2,1,1,50.0,At Risk,378.97,2.283,697.04,2,348.52,0.181,27,2,1.0,2011-11-27,2011-12-04,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
13597,1,0,1,0.0,Likely to Exit,44.86,2.3611,372.21,3,124.07,3.6056,410,14,0.2143,2010-11-02,2010-11-16,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13598,4,1,3,25.0,Likely to Exit,296.63,2.9663,776.84,6,129.47,2.273,69,23,0.2609,2010-02-26,2011-10-23,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13599,19,1,18,5.26,Likely to Exit,1142.95,2.5859,9790.34,52,188.28,1.13,23,25,2.08,2009-12-01,2011-12-08,2.809,Increasing,0,"High-Value, Reliable, Recent",High Risk
13600,2,0,2,0.0,Likely to Exit,114.67,2.7968,518.42,2,259.21,3.2028,334,22,0.0909,2010-03-15,2011-01-31,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13601,4,2,2,50.0,At Risk,424.61,2.1775,1185.14,4,296.29,1.9865,67,19,0.2105,2010-06-11,2011-10-25,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
13602,4,0,4,0.0,Likely to Exit,167.92,2.8952,1025.17,4,256.29,2.2358,86,20,0.2,2010-05-28,2011-10-06,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13603,1,0,1,0.0,Likely to Exit,57.02,2.1119,164.34,1,164.34,1.0,48,2,0.5,2011-11-13,2011-11-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13604,1,1,0,100.0,Very Loyal,118.55,5.1543,713.39,2,356.69,4.6904,674,23,0.087,2010-02-19,2010-02-25,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
13605,2,0,2,0.0,Likely to Exit,102.19,1.9281,522.67,2,261.33,3.1976,409,20,0.1,2010-05-17,2010-11-17,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13606,3,0,3,0.0,Likely to Exit,97.56,2.2688,280.54,3,93.51,2.0882,51,11,0.2727,2011-02-01,2011-11-10,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
13607,2,2,0,100.0,Very Loyal,409.05,3.3256,1060.61,3,353.54,2.5425,62,14,0.2143,2010-11-02,2011-10-30,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
13608,1,0,1,0.0,Likely to Exit,79.95,2.2208,236.2,1,236.2,4.2426,562,19,0.0526,2010-06-17,2010-06-17,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13609,1,0,1,0.0,Likely to Exit,92.35,13.1929,167.35,1,167.35,4.4721,615,21,0.0476,2010-04-25,2010-04-25,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
13610,13,4,9,30.77,Likely to Exit,1324.09,3.1601,2144.13,17,126.13,1.2056,34,24,0.7083,2010-01-05,2011-11-27,1.15,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
13611,9,2,7,22.22,Likely to Exit,628.29,2.6622,3281.03,14,234.36,1.4792,111,25,0.56,2009-12-03,2011-09-11,0.0,Declining,0,"High-Value, Reliable, Recent",High Risk
13612,2,1,1,50.0,At Risk,183.48,3.5285,777.79,2,388.89,4.5826,540,22,0.0909,2010-03-17,2010-07-09,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
13613,3,1,2,33.33,Likely to Exit,234.35,3.972,1039.85,5,207.97,2.7958,474,23,0.2174,2010-02-17,2010-09-13,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
13614,6,5,1,83.33,Very Loyal,1072.39,3.9572,2359.19,6,393.2,1.5908,46,19,0.3158,2010-06-06,2011-11-15,1.699,Increasing,0,"High-Value, Reliable, Recent",Low Risk
13615,9,4,5,44.44,At Risk,1721.39,4.5782,6212.23,12,517.69,1.8371,334,24,0.5,2010-01-28,2011-01-31,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
